date, heat_units, rain, erain, total_irrig, tot_eff_irrig, etc, ety, et0, etcp, rzone, available, days_left, deficit_current, rzm, rzm_source, fcap, profile, deficit_want, refill, et0_forecast_yr, original_unit_system
2018-05-11, 0, 0, 0, 0, 0, 1.05, 6.49, 3.49, -2.57, 400, -0.19, -0.03, 15.55, 22.85, Electronic Probe, 38.4, 37.03, 40, 23.04, 0, si
2018-05-12, 0, 0, 0, 0, 0, 0.5, 2.57, 1.85, -1.5, 400, -1.34, -0.52, 16.7, 21.7, Electronic Probe, 38.4, 35.53, 40, 23.04, 0, si
2018-05-13, 0, 0, 0, 0, 0, 0.53, 2.04, 1.97, -1.25, 400, -2.29, -1.13, 17.65, 20.75, Electronic Probe, 38.4, 34.28, 40, 23.04, 0, si
2018-05-14, 0, 0, 0, 0, 0, 0.25, 1.77, 1.4, -1.14, 400, -3.13, -1.77, 18.49, 19.91, Electronic Probe, 38.4, 33.15, 40, 23.04, 3.18, si
2018-05-15, 0, 0, 0, 0, 0, 0.43, 1.62, 2.41, -0.9, 400, -3.76, -2.33, 19.12, 19.28, Electronic Probe, 38.4, 32.24, 40, 23.04, 3.73, si
2018-05-16, 0, 0, 0, 0, 0, 0.82, 1.2, 4.53, -1.15, 400, -4.6, -3.84, 19.96, 18.44, Electronic Probe, 38.4, 31.1, 40, 23.04, 2.77, si
2018-05-17, 0, 0, 0, 0, 0, 0.42, 1.11, 3.47, 9.23, 400, 4.8, 4.32, 10.56, 27.84, Electronic Probe, 38.4, 40.33, 40, 23.04, 2.7, si
2018-05-18, 0, 0, 0, 0, 0, 1.26, 1.06, 4.21, -2.88, 400, 2.02, 1.90, 13.34, 25.06, Electronic Probe, 38.4, 37.45, 40, 23.04, 0, si
2018-05-19, 0, 0, 0, 0, 0, 1.79, 1.02, 5.98, -3, 400, -0.85, -0.83, 16.21, 22.19, Electronic Probe, 38.4, 34.45, 40, 23.04, 0, si
2018-05-20, 0, 0, 0, 0, 0, 0.84, 2.08, 3.1, -1.57, 400, -2.32, -1.12, 17.68, 20.72, Electronic Probe, 38.4, 32.88, 40, 23.04, 1.61, si
2018-05-21, 0, 0, 0, 0, 0, 0.58, 2.29, 3.22, -1.03, 400, -3.27, -1.43, 18.63, 19.77, Electronic Probe, 38.4, 31.85, 40, 23.04, 0, si
2018-05-22, 0, 0, 0, 0, 0, 0.22, 1.87, 1.23, -1.03, 400, -4.17, -2.23, 19.53, 18.87, Electronic Probe, 38.4, 30.82, 40, 23.04, 1.11, si
2018-05-23, 0, 0, 0, 0, 0, 0.44, 1.66, 3.64, -0.87, 400, -4.91, -2.96, 20.27, 18.13, Electronic Probe, 38.4, 29.95, 40, 23.04, 0, si
2018-05-24, 0, 0, 0, 0, 0, 0.23, 1.12, 1.92, -0.68, 400, -5.46, -4.85, 20.82, 17.58, Electronic Probe, 38.4, 29.28, 40, 23.04, 0, si
2018-05-25, 0, 0, 0, 0, 0, 0.12, 0.9, 1.04, -0.24, 400, -5.61, -6.22, 20.97, 17.43, Electronic Probe, 38.4, 29.03, 40, 23.04, 1.91, si
2018-05-26, 0, 0, 0, 0, 0, 0.2, 0.7, 1.63, -0.17, 400, -5.75, -8.16, 21.11, 17.29, Electronic Probe, 38.4, 28.86, 40, 23.04, 0, si
2018-05-27, 0, 0, 0, 0, 0, 0.35, 0.49, 2.89, -0.44, 400, -6.1, -12.45, 21.46, 16.94, Electronic Probe, 38.4, 28.42, 40, 23.04, 0, si
2018-05-28, 0, 0, 0, 0, 0, 0.34, 0.38, 3.74, -0.45, 400, -6.42, -16.78, 21.78, 16.62, Electronic Probe, 38.4, 27.97, 40, 23.04, 1.54, si
2018-05-29, 0, 0, 0, 0, 0, 0.14, 0.32, 1.56, -0.23, 400, -6.57, -20.22, 21.93, 16.47, Electronic Probe, 38.4, 27.74, 40, 23.04, 1.38, si
2018-05-30, 0, 0, 0, 0, 0, 0.24, 0.32, 2.64, -0.21, 400, -6.74, -20.90, 22.1, 16.3, Electronic Probe, 38.4, 27.53, 40, 23.04, 1.34, si
2018-05-31, 0, 0, 0, 0, 0, 0.25, 0.33, 2.77, -0.21, 400, -6.89, -20.72, 22.25, 16.15, Electronic Probe, 38.4, 27.32, 40, 23.04, 0, si
2018-06-01, 0, 0, 0, 0, 0, 0.05, 0.28, 1.64, -0.14, 400, -6.96, -25.31, 22.32, 16.08, Electronic Probe, 38.4, 27.17, 40, 23.04, 2.41, si
2018-06-02, 0, 0, 0, 0, 0, 0.09, 0.2, 3.02, -0.05, 400, -7.04, -30.00, 22.4, 16, Electronic Probe, 38.4, 27.13, 40, 23.04, 0, si
2018-06-03, 0, 0, 0, 0, 0, 0.03, 0.15, 1.11, 0.5, 400, -6.51, -30.00, 21.87, 16.53, Electronic Probe, 38.4, 27.63, 40, 23.04, 2.6, si
2018-06-04, 0, 0, 0, 0, 0, 0.05, 0.13, 1.63, -0.24, 400, -6.74, -30.00, 22.1, 16.3, Electronic Probe, 38.4, 27.39, 40, 23.04, 0, si
2018-06-05, 0, 0, 0, 0, 0, 0.11, 0.1, 3.63, -0.28, 400, -6.99, -30.00, 22.35, 16.05, Electronic Probe, 38.4, 27.11, 40, 23.04, 2.28, si
2018-06-06, 0, 0, 0, 0, 0, 0.17, 0.16, 5.83, -0.18, 400, -7.13, -30.00, 22.49, 15.91, Electronic Probe, 38.4, 26.92, 40, 23.04, 0, si
2018-06-07, 0, 0, 0, 0, 0, 0.12, 0.23, 4.11, -0.12, 400, -7.22, -30.00, 22.58, 15.82, Electronic Probe, 38.4, 26.8, 40, 23.04, 1.81, si
2018-06-08, 0, 0, 0, 0, 0, 0.07, 0.19, 2.16, -0.03, 400, -7.22, -30.00, 22.58, 15.82, Electronic Probe, 38.4, 26.76, 40, 23.04, 2.82, si
2018-06-09, 0, 0, 0, 0, 0, 0.1, 0.15, 3.31, -0.07, 400, -7.26, -30.00, 22.62, 15.78, Electronic Probe, 38.4, 26.7, 40, 23.04, 0, si
2018-06-10, 0, 0, 0, 0, 0, 0.02, 0.1, 0.64, 0.04, 400, -7.21, -30.00, 22.57, 15.83, Electronic Probe, 38.4, 26.73, 40, 23.04, 0, si
2018-06-11, 0, 0, 0, 0, 0, 0.08, 0.07, 2.6, -0.04, 400, -7.25, -30.00, 22.61, 15.79, Electronic Probe, 38.4, 26.7, 40, 23.04, 0, si
2018-06-12, 0, 0, 0, 0, 0, 0.17, 0.05, 5.74, -0.08, 400, -7.3, -30.00, 22.66, 15.74, Electronic Probe, 38.4, 26.62, 40, 23.04, 0, si
2018-06-13, 0, 0, 0, 0, 0, 0.19, 0.08, 6.17, -0.02, 400, -7.3, -30.00, 22.66, 15.74, Electronic Probe, 38.4, 26.6, 40, 23.04, 0, si
2018-06-14, 0, 0, 0, 0, 0, 0.19, 0.05, 6.23, 0.04, 400, -7.26, -30.00, 22.62, 15.78, Electronic Probe, 38.4, 26.64, 40, 23.04, 0, si
2018-06-15, 0, 0, 0, 0, 0, 0.1, 0.05, 3.19, 2.99, 400, -4.28, -30.00, 19.64, 18.76, Electronic Probe, 38.4, 29.62, 40, 23.04, 0, si
2018-06-16, 0, 0, 0, 0, 0, 0.06, 0.05, 1.5, -1.12, 400, -5.4, -30.00, 20.76, 17.64, Electronic Probe, 38.4, 28.51, 40, 23.04, 0, si
2018-06-17, 0, 0, 0, 0, 0, 0.21, 0.02, 5.29, -0.59, 400, -5.99, -30.00, 21.35, 17.05, Electronic Probe, 38.4, 27.92, 40, 23.04, 0, si
2018-06-18, 0, 0, 0, 0, 0, 0.03, 0.59, 0.92, -0.19, 400, -6.17, -10.46, 21.53, 16.87, Electronic Probe, 38.4, 27.72, 40, 23.04, 1.51, si
2018-06-19, 0, 0, 0, 0, 0, 0.06, 0.39, 1.98, -0.13, 400, -6.31, -16.18, 21.67, 16.73, Electronic Probe, 38.4, 27.59, 40, 23.04, 0, si
2018-06-20, 0, 0, 0, 0, 0, 0.06, 0.3, 1.98, -0.17, 400, -6.48, -21.36, 21.84, 16.56, Electronic Probe, 38.4, 27.42, 40, 23.04, 0, si
2018-06-21, 0, 0, 0, 0, 0, 0.06, 0.27, 1.98, 14.42, 400, 5.32, 19.70, 10.04, 28.36, Electronic Probe, 38.4, 41.84, 40, 23.04, 0, si
2018-06-22, 0, 0, 0, 0, 0, 0.2, 0.16, 1.98, -0.64, 400, 4.62, 28.29, 10.74, 27.66, Electronic Probe, 38.4, 41.19, 40, 23.04, 0, si
2018-06-23, 0, 0, 0, 0, 0, 0.2, 0.15, 1.98, -0.66, 400, 4, 26.67, 11.36, 27.04, Electronic Probe, 38.4, 40.53, 40, 23.04, 0, si
2018-06-24, 0, 0, 0, 0, 0, 0.2, 0.42, 1.98, -0.65, 400, 3.42, 8.24, 11.94, 26.46, Electronic Probe, 38.4, 39.89, 40, 23.04, 0, si
2018-06-25, 0, 0, 0, 0, 0, 0.2, 0.66, 1.98, -0.73, 400, 2.76, 4.21, 12.6, 25.8, Electronic Probe, 38.4, 39.16, 40, 23.04, 0, si
2018-06-26, 0, 0, 0, 0, 0, 0.2, 0.68, 1.98, -0.62, 400, 2.21, 3.25, 13.15, 25.25, Electronic Probe, 38.4, 38.54, 40, 23.04, 0, si
2018-06-27, 0, 0, 0, 0, 0, 0.2, 0.66, 1.98, -0.71, 400, 1.59, 2.39, 13.77, 24.63, Electronic Probe, 38.4, 37.83, 40, 23.04, 0, si
2018-06-28, 0, 0, 0, 0, 0, 0.2, 0.68, 1.98, -0.58, 400, 1.08, 1.59, 14.28, 24.12, Electronic Probe, 38.4, 37.25, 40, 23.04, 0, si
2018-06-29, 0, 0, 0, 0, 0, 0.25, 0.66, 2.48, -0.7, 400, 0.46, 0.70, 14.9, 23.5, Electronic Probe, 38.4, 36.55, 40, 23.04, 0, si
2018-06-30, 0, 0, 0, 0, 0, 0.22, 0.65, 2.2, -0.31, 400, 0.22, 0.34, 15.14, 23.26, Electronic Probe, 38.4, 36.23, 40, 23.04, 0, si
2018-07-01, 0, 0, 0, 0, 0, 0.37, 0.57, 3.73, -0.41, 400, -0.13, -0.23, 15.49, 22.91, Electronic Probe, 38.4, 35.82, 40, 23.04, 0, si
2018-07-02, 0, 0, 0, 0, 0, 0.22, 0.5, 2.42, 8.52, 400, 8.45, 16.90, 6.91, 31.49, Electronic Probe, 38.4, 44.34, 40, 23.04, 2.69, si
2018-07-03, 0, 0, 0, 0, 0, 0.19, 0.47, 1.85, -1.15, 400, 7.34, 15.51, 8.02, 30.38, Electronic Probe, 38.4, 43.19, 40, 23.04, 0, si
2018-07-04, 0, 0, 0, 0, 0, 0.24, 0.36, 2.36, -0.75, 400, 6.63, 18.42, 8.73, 29.67, Electronic Probe, 38.4, 42.44, 40, 23.04, 3.37, si
2018-07-05, 0, 0, 0, 0, 0, 0.19, 0.58, 1.92, -0.58, 400, 6.08, 10.48, 9.28, 29.12, Electronic Probe, 38.4, 41.86, 40, 23.04, 0, si
2018-07-06, 0, 0, 0, 0, 0, 0.42, 0.66, 4.2, -0.45, 400, 5.65, 8.50, 9.71, 28.69, Electronic Probe, 38.4, 41.41, 40, 23.04, 0, si
2018-07-07, 0, 0, 0, 0, 0, 0.4, 0.59, 4, -0.41, 400, 5.25, 8.85, 10.11, 28.29, Electronic Probe, 38.4, 40.99, 40, 23.04, 0, si
2018-07-08, 0, 0, 0, 0, 0, 0.39, 0.55, 3.91, -0.39, 400, 4.86, 8.88, 10.5, 27.9, Electronic Probe, 38.4, 40.6, 40, 23.04, 0, si
2018-07-09, 0, 0, 0, 0, 0, 0.38, 0.46, 3.82, -0.36, 400, 4.51, 9.86, 10.85, 27.55, Electronic Probe, 38.4, 40.24, 40, 23.04, 1.68, si
2018-07-10, 0, 0, 0, 0, 0, 0.21, 0.4, 2.14, -0.32, 400, 4.19, 10.41, 11.17, 27.23, Electronic Probe, 38.4, 39.92, 40, 23.04, 1.53, si
2018-07-11, 0, 0, 0, 0, 0, 0.59, 0.37, 5.92, -0.34, 400, 3.86, 10.43, 11.5, 26.9, Electronic Probe, 38.4, 39.58, 40, 23.04, 0, si
2018-07-12, 0, 0, 0, 0, 0, 0.45, 0.35, 4.49, -0.29, 400, 3.56, 10.10, 11.8, 26.6, Electronic Probe, 38.4, 39.29, 40, 23.04, 0, si
2018-07-13, 0, 0, 0, 0, 0, 0.17, 0.33, 1.67, 0.96, 400, 4.53, 13.83, 10.83, 27.57, Electronic Probe, 38.4, 40.25, 40, 23.04, 0, si
2018-07-14, 0, 0, 0, 0, 0, 0.07, 0.32, 0.73, 0.64, 400, 5.18, 16.36, 10.18, 28.22, Electronic Probe, 38.4, 40.89, 40, 23.04, 0, si
2018-07-15, 0, 0, 0, 0, 0, 0.15, 0.32, 1.53, 3.72, 400, 8.91, 28.29, 6.45, 31.95, Electronic Probe, 38.4, 44.61, 40, 23.04, 4.6, si
2018-07-16, 0, 0, 0, 0, 0, 0.25, 0.29, 2.49, -0.64, 400, 8.28, 28.55, 7.08, 31.32, Electronic Probe, 38.4, 43.97, 40, 23.04, 0, si
2018-07-17, 0, 0, 0, 0, 0, 0.38, 0.29, 3.77, -0.38, 400, 7.89, 27.21, 7.47, 30.93, Electronic Probe, 38.4, 43.59, 40, 23.04, 0, si
2018-07-18, 0, 0, 0, 0, 0, 0.49, 0.38, 4.9, -0.32, 400, 7.56, 19.89, 7.8, 30.6, Electronic Probe, 38.4, 43.26, 40, 23.04, 0, si
2018-07-19, 0, 0, 0, 0, 0, 0.59, 0.35, 5.91, -0.36, 400, 7.2, 20.57, 8.16, 30.24, Electronic Probe, 38.4, 42.91, 40, 23.04, 0, si
2018-07-20, 0, 0, 0, 0, 0, 0.61, 0.35, 6.08, -0.3, 400, 6.89, 19.50, 8.47, 29.93, Electronic Probe, 38.4, 42.61, 40, 23.04, 3.82, si
2018-07-21, 0, 0, 0, 0, 0, 0.46, 0.34, 4.57, -0.28, 400, 6.59, 19.38, 8.77, 29.63, Electronic Probe, 38.4, 42.32, 40, 23.04, 0, si
2018-07-22, 0, 0, 0, 0, 0, 0.62, 0.32, 6.16, -0.29, 400, 6.3, 20.00, 9.06, 29.34, Electronic Probe, 38.4, 42.03, 40, 23.04, 0, si
2018-07-23, 0, 0, 0, 0, 0, 0.68, 0.31, 6.75, -0.14, 400, 6.15, 20.00, 9.21, 29.19, Electronic Probe, 38.4, 41.89, 40, 23.04, 1.2, si
2018-07-24, 0, 0, 0, 0, 0, 0.5, 0.25, 4.97, -0.29, 400, 5.85, 23.17, 9.51, 28.89, Electronic Probe, 38.4, 41.6, 40, 23.04, 0, si
2018-07-25, 0, 0, 0, 0, 0, 0.16, 0.25, 1.57, -0.28, 400, 5.56, 22.24, 9.8, 28.6, Electronic Probe, 38.4, 41.31, 40, 23.04, 0, si
2018-07-26, 0, 0, 0, 0, 0, 0.41, 0.25, 4.08, -0.2, 400, 5.35, 21.40, 10.01, 28.39, Electronic Probe, 38.4, 41.11, 40, 23.04, 0, si
2018-07-27, 0, 0, 0, 0, 0, 0.26, 0.23, 2.57, -0.24, 400, 5.11, 22.46, 10.25, 28.15, Electronic Probe, 38.4, 40.87, 40, 23.04, 1.13, si
2018-07-28, 0, 0, 0, 0, 0, 0.2, 0.25, 1.99, -0.2, 400, 4.92, 19.49, 10.44, 27.96, Electronic Probe, 38.4, 40.68, 40, 23.04, 0, si
2018-07-29, 0, 0, 0, 0, 0, 0.2, 0.23, 1.99, -0.58, 400, 4.35, 18.91, 11.01, 27.39, Electronic Probe, 38.4, 40.1, 40, 23.04, 0, si
2018-07-30, 0, 0, 0, 0, 0, 0.18, 0.3, 1.77, -0.2, 400, 4.16, 13.64, 11.2, 27.2, Electronic Probe, 38.4, 39.9, 40, 23.04, 0, si
2018-07-31, 0, 0, 0, 0, 0, 0.37, 0.3, 3.69, -0.22, 400, 3.94, 12.92, 11.42, 26.98, Electronic Probe, 38.4, 39.68, 40, 23.04, 0, si
2018-08-01, 0, 0, 0, 0, 0, 0.16, 0.3, 1.55, -0.06, 400, 3.9, 13.00, 11.46, 26.94, Electronic Probe, 38.4, 39.63, 40, 23.04, 0, si
2018-08-02, 0, 0, 0, 0, 0, 0.15, 0.26, 1.49, -0.2, 400, 3.69, 13.92, 11.67, 26.73, Electronic Probe, 38.4, 39.42, 40, 23.04, 0, si
2018-08-03, 0, 0, 0, 0, 0, 0.23, 0.17, 2.26, -0.21, 400, 3.49, 20.53, 11.87, 26.53, Electronic Probe, 38.4, 39.21, 40, 23.04, 0, si
2018-08-04, 0, 0, 0, 0, 0, 0.23, 0.17, 2.26, -0.16, 400, 3.32, 19.25, 12.04, 26.36, Electronic Probe, 38.4, 39.05, 40, 23.04, 0, si
2018-08-05, 0, 0, 0, 0, 0, 0.14, 0.16, 1.43, -0.18, 400, 3.14, 19.94, 12.22, 26.18, Electronic Probe, 38.4, 38.87, 40, 23.04, 0.67, si
2018-08-06, 0, 0, 0, 0, 0, 0.26, 0.19, 2.62, -0.24, 400, 2.91, 15.52, 12.45, 25.95, Electronic Probe, 38.4, 38.62, 40, 23.04, 0, si
2018-08-07, 0, 0, 0, 0, 0, 0.16, 0.2, 1.62, -0.12, 400, 2.82, 14.28, 12.54, 25.86, Electronic Probe, 38.4, 38.51, 40, 23.04, 0, si
2018-08-08, 0, 0, 0, 0, 0, 0.16, 0.18, 1.58, 0.9, 400, 3.72, 21.26, 11.64, 26.76, Electronic Probe, 38.4, 39.4, 40, 23.04, 0, si
2018-08-09, 0, 0, 0, 0, 0, 0.18, 0.18, 1.76, -0.04, 400, 3.7, 20.56, 11.66, 26.74, Electronic Probe, 38.4, 39.37, 40, 23.04, 1.26, si
2018-08-10, 0, 0, 0, 0, 0, 0.06, 0.18, 0.62, 0.21, 400, 3.93, 21.83, 11.43, 26.97, Electronic Probe, 38.4, 39.58, 40, 23.04, 0, si
2018-08-11, 0, 0, 0, 0, 0, 0.41, 0.12, 4.11, 1.85, 400, 5.78, 30.00, 9.58, 28.82, Electronic Probe, 38.4, 41.42, 40, 23.04, 1.03, si
2018-08-12, 0, 0, 0, 0, 0, 0.2, 0.12, 1.99, -0.17, 400, 5.61, 30.00, 9.75, 28.65, Electronic Probe, 38.4, 41.25, 40, 23.04, 0, si
2018-08-13, 0, 0, 0, 0, 0, 0.2, 0.12, 1.99, -0.17, 400, 5.43, 30.00, 9.93, 28.47, Electronic Probe, 38.4, 41.08, 40, 23.04, 0, si
2018-08-14, 0, 0, 0, 0, 0, 0.17, 0.17, 1.68, -0.15, 400, 5.28, 30.00, 10.08, 28.32, Electronic Probe, 38.4, 40.93, 40, 23.04, 0, si
2018-08-15, 0, 0, 0, 0, 0, 0.16, 0.16, 1.57, -0.59, 400, 4.68, 29.25, 10.68, 27.72, Electronic Probe, 38.4, 40.34, 40, 23.04, 3.44, si
2018-08-16, 0, 0, 0, 0, 0, 0.43, 0.3, 4.31, -0.21, 400, 4.47, 14.74, 10.89, 27.51, Electronic Probe, 38.4, 40.13, 40, 23.04, 0, si
2018-08-17, 0, 0, 0, 0, 0, 0.1, 0.28, 0.96, 1.41, 400, 5.89, 21.04, 9.47, 28.93, Electronic Probe, 38.4, 41.54, 40, 23.04, 1.48, si
2018-08-18, 0, 0, 0, 0, 0, 0.45, 0.32, 4.52, 0.12, 400, 6.01, 18.98, 9.35, 29.05, Electronic Probe, 38.4, 41.66, 40, 23.04, 0, si
2018-08-19, 0, 0, 0, 0, 0, 0.48, 0.4, 4.84, -0.18, 400, 5.83, 14.57, 9.53, 28.87, Electronic Probe, 38.4, 41.48, 40, 23.04, 0, si
2018-08-20, 0, 0, 0, 0, 0, 0.07, 0.21, 0.69, -0.17, 400, 5.66, 26.95, 9.7, 28.7, Electronic Probe, 38.4, 41.31, 40, 23.04, 0, si
2018-08-21, 0, 0, 0, 0, 0, 0.12, 0.17, 1.23, -0.15, 400, 5.51, 30.00, 9.85, 28.55, Electronic Probe, 38.4, 41.15, 40, 23.04, 0, si
2018-08-22, 0, 0, 0, 0, 0, 0.18, 0.16, 1.8, -0.16, 400, 5.34, 30.00, 10.02, 28.38, Electronic Probe, 38.4, 41, 40, 23.04, 2.22, si
2018-08-23, 0, 0, 0, 0, 0, 0.18, 0.16, 1.8, -0.16, 400, 5.17, 30.00, 10.19, 28.21, Electronic Probe, 38.4, 40.83, 40, 23.04, 0, si
2018-08-24, 0, 0, 0, 0, 0, 0.41, 0.16, 4.12, -0.13, 400, 5.04, 30.00, 10.32, 28.08, Electronic Probe, 38.4, 40.7, 40, 23.04, 0, si
2018-08-25, 0, 0, 0, 0, 0, 0.47, 0.15, 4.65, -0.15, 400, 4.88, 30.00, 10.48, 27.92, Electronic Probe, 38.4, 40.56, 40, 23.04, 0, si
2018-08-26, 0, 0, 0, 0, 0, 0.25, 0.15, 2.48, 6.5, 400, 11.4, 30.00, 3.96, 34.44, Electronic Probe, 38.4, 47.06, 40, 23.04, 1.38, si
2018-08-27, 0, 0, 0, 0, 0, 0.27, 0.15, 2.71, -0.84, 400, 10.56, 30.00, 4.8, 33.6, Electronic Probe, 38.4, 46.22, 40, 23.04, 0, si
2018-08-28, 0, 0, 0, 0, 0, 0.16, 0.14, 1.6, -0.66, 400, 9.9, 30.00, 5.46, 32.94, Electronic Probe, 38.4, 45.56, 40, 23.04, 0, si
2018-08-29, 0, 0, 0, 0, 0, 0.27, 0.4, 2.68, -0.46, 400, 9.43, 23.28, 5.93, 32.47, Electronic Probe, 38.4, 45.1, 40, 23.04, 0, si
2018-08-30, 0, 0, 0, 0, 0, 0.45, 0.56, 4.53, -0.43, 400, 8.98, 16.04, 6.38, 32.02, Electronic Probe, 38.4, 44.67, 40, 23.04, 0, si
2018-08-31, 0, 0, 0, 0, 0, 0.22, 0.52, 2.2, -0.26, 400, 8.7, 16.84, 6.66, 31.74, Electronic Probe, 38.4, 44.42, 40, 23.04, 0, si
2018-09-01, 0, 0, 0, 0, 0, 0.38, 0.45, 2.54, -0.2, 400, 8.47, 18.72, 6.89, 31.51, Electronic Probe, 38.4, 44.21, 40, 23.04, 0, si
2018-09-02, 0, 0, 0, 0, 0, 0.23, 0.34, 1.55, 3, 400, 11.47, 30.00, 3.89, 34.51, Electronic Probe, 38.4, 47.21, 40, 23.04, 0, si
2018-09-03, 0, 0, 0, 0, 0, 0.43, 0.3, 2.85, 8.88, 400, 15.92, 30.00, -0.56, 38.96, Electronic Probe, 38.4, 56.1, 40, 23.04, 0, si
2018-09-04, 0, 0, 0, 0, 0, 0.75, 0.23, 5, -1.73, 400, 13.5, 30.00, 1.86, 36.54, Electronic Probe, 38.4, 54.36, 40, 23.04, 1.26, si
2018-09-05, 0, 0, 0, 0, 0, 0.34, 0.2, 2.28, -1.06, 400, 12.48, 30.00, 2.88, 35.52, Electronic Probe, 38.4, 53.31, 40, 23.04, 1.15, si
2018-09-06, 0, 0, 0, 0, 0, 0.21, 1.06, 1.39, -0.77, 400, 11.8, 11.13, 3.56, 34.84, Electronic Probe, 38.4, 52.54, 40, 23.04, 1.85, si
2018-09-07, 0, 0, 0, 0, 0, 0.08, 0.92, 0.5, 9.43, 400, 19.43, 21.23, -4.07, 42.47, Electronic Probe, 38.4, 61.97, 40, 23.04, 0, si
2018-09-08, 0, 0, 0, 0, 0, 0.08, 0.92, 0.56, 0.27, 400, 18.87, 20.62, -3.51, 41.91, Electronic Probe, 38.4, 62.24, 40, 23.04, 0, si
2018-09-09, 0, 0, 0, 0, 0, 0.25, 0.92, 1.64, -2.92, 400, 16.41, 17.93, -1.05, 39.45, Electronic Probe, 38.4, 59.33, 40, 23.04, 1.84, si
2018-09-10, 0, 0, 0, 0, 0, 0.57, 0.77, 3.82, -2.8, 400, 14.06, 18.26, 1.3, 37.1, Electronic Probe, 38.4, 56.53, 40, 23.04, 1.43, si
2018-09-11, 0, 0, 0, 0, 0, 0.65, 2.8, 4.31, -1.34, 400, 13.01, 4.65, 2.35, 36.05, Electronic Probe, 38.4, 55.18, 40, 23.04, 0, si
2018-09-12, 0, 0, 0, 0, 0, 0.38, 2.07, 2.56, -0.84, 400, 12.39, 5.99, 2.97, 35.43, Electronic Probe, 38.4, 54.34, 40, 23.04, 0, si
2018-09-13, 0, 0, 0, 0, 0, 0.43, 1.66, 2.86, -0.64, 400, 11.91, 7.17, 3.45, 34.95, Electronic Probe, 38.4, 53.7, 40, 23.04, 1.48, si
2018-09-14, 0, 0, 0, 0, 0, 0.39, 1.4, 2.62, -0.51, 400, 11.53, 8.21, 3.83, 34.57, Electronic Probe, 38.4, 53.19, 40, 23.04, 1.38, si
2018-09-15, 0, 0, 0, 0, 0, 0.21, 0.83, 1.41, -0.4, 400, 11.24, 13.50, 4.12, 34.28, Electronic Probe, 38.4, 52.79, 40, 23.04, 0, si
2018-09-16, 0, 0, 0, 0, 0, 0.54, 0.6, 3.58, -0.36, 400, 10.98, 18.38, 4.38, 34.02, Electronic Probe, 38.4, 52.43, 40, 23.04, 0, si
2018-09-17, 0, 0, 0, 0, 0, 0.41, 0.48, 2.74, -0.31, 400, 10.75, 22.51, 4.61, 33.79, Electronic Probe, 38.4, 52.11, 40, 23.04, 0, si
2018-09-18, 0, 0, 0, 0, 0, 0.41, 0.4, 2.74, -0.32, 400, 10.51, 26.61, 4.85, 33.55, Electronic Probe, 38.4, 51.8, 40, 23.04, 0, si
2018-09-19, 0, 0, 0, 0, 0, 0.33, 0.35, 2.21, -0.24, 400, 10.34, 29.76, 5.02, 33.38, Electronic Probe, 38.4, 51.56, 40, 23.04, 0, si
2018-09-20, 0, 0, 0, 0, 0, 0.4, 0.31, 2.67, 2.98, 400, 13.33, 30.00, 2.03, 36.37, Electronic Probe, 38.4, 54.54, 40, 23.04, 0, si
2018-09-21, 0, 0, 0, 0, 0, 0.49, 0.29, 3.25, -0.53, 400, 12.73, 30.00, 2.63, 35.77, Electronic Probe, 38.4, 54.01, 40, 23.04, 1.84, si
2018-09-22, 0, 0, 0, 0, 0, 0.39, 0.28, 2.57, -0.4, 400, 12.29, 30.00, 3.07, 35.33, Electronic Probe, 38.4, 53.62, 40, 23.04, 0, si
2018-09-23, 0, 0, 0, 0, 0, 0.41, 0.32, 2.75, -0.36, 400, 11.93, 30.00, 3.43, 34.97, Electronic Probe, 38.4, 53.26, 40, 23.04, 2.47, si
2018-09-24, 0, 0, 0, 0, 0, 0.88, 0.38, 5.89, -0.28, 400, 11.67, 30.00, 3.69, 34.71, Electronic Probe, 38.4, 52.98, 40, 23.04, 0, si
2018-09-25, 0, 0, 0, 0, 0, 0.5, 0.35, 3.33, -0.19, 400, 11.49, 30.00, 3.87, 34.53, Electronic Probe, 38.4, 52.78, 40, 23.04, 0, si
2018-09-26, 0, 0, 0, 0, 0, 0.54, 0.31, 3.57, -0.25, 400, 11.25, 30.00, 4.11, 34.29, Electronic Probe, 38.4, 52.53, 40, 23.04, 3.77, si
2018-09-27, 0, 0, 0, 0, 0, 0.65, 0.27, 4.35, -0.3, 400, 10.98, 30.00, 4.38, 34.02, Electronic Probe, 38.4, 52.23, 40, 23.04, 3.28, si
2018-09-28, 0, 0, 0, 0, 0, 0.04, 0.26, 0.25, -0.26, 400, 10.75, 30.00, 4.61, 33.79, Electronic Probe, 38.4, 51.97, 40, 23.04, 0, si
2018-09-29, 0, 0, 0, 0, 0, 0.04, 0.25, 0.25, -0.24, 400, 10.54, 30.00, 4.82, 33.58, Electronic Probe, 38.4, 51.73, 40, 23.04, 0, si
2018-09-30, 0, 0, 0, 0, 0, 0.04, 0.26, 0.25, -0.25, 400, 10.33, 30.00, 5.03, 33.37, Electronic Probe, 38.4, 51.48, 40, 23.04, 1.67, si
2018-10-01, 0, 0, 0, 0, 0, 1.66, 0.26, 4.75, -0.18, 400, 6.34, 24.15, 5.18, 33.22, Electronic Probe, 38.4, 51.3, 30, 26.88, 2.97, si
